0
0.0
84.95
0.0
73.42
73.42
81.65
73.42
73.42
73.42
76.71
71.77
71.77
71.77
73.42
73.42
73.42
73.42
73.42
73.42
71.77
71.77
71.77
71.77
71.77
71.77
71.77
73.42
73.42
71.77
71.77
73.42
73.42
71.77
71.77
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
71.77
73.42
73.42
73.42
71.77
71.77
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
73.42
71.77
73.42
73.42
73.42
73.42
